customer_id,account_id,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,loan_status,approved_by,approved_date,created_at,outstanding_balance,paid_emi_count,next_emi_date,rejection_reason
664,570,Car Loan,1547000,7.91,48,37701.47,2021-11-19,2025-11-19,Active,63,2021-10-31,2021-11-19,0.00,48,2025-12-19,
321,734,Personal Loan,852000,10.06,72,15809.8,2023-12-18,2029-12-18,Active,40,2023-12-09,2023-12-18,632392.00,32,2026-09-18,
646,1409,Home Loan,4775000,8.07,156,49516.01,2023-01-11,2036-01-11,Pending,,,2023-01-11,4775000,0,,
695,1421,Education Loan,1079000,8.36,180,10536.98,2024-09-12,2039-09-12,Closed,97,2024-08-28,2024-09-12,0.00,180,,
527,1165,Car Loan,2422000,8.19,72,42690.56,2023-03-12,2029-03-12,Closed,41,2023-02-11,2023-03-12,0.00,72,,
858,1130,Gold Loan,726000,12.37,60,16285.54,2024-02-10,2029-02-10,Closed,67,2024-01-16,2024-02-10,0.00,60,,
303,560,Home Loan,6159000,7.06,216,50442.88,2022-02-10,2040-02-10,Active,78,2022-02-08,2022-02-10,8171746.56,54,2026-09-10,
242,1214,Gold Loan,559000,13.46,12,50049.08,2023-10-27,2024-10-27,Active,29,2023-10-07,2023-10-27,0.00,12,2024-11-27,
296,409,Education Loan,1354000,6.71,60,26625.95,2024-02-13,2029-02-13,Active,94,2024-02-04,2024-02-13,798778.50,30,2026-09-13,
648,1055,Personal Loan,874000,15.2,48,24412.77,2023-07-21,2027-07-21,Pending,,,2023-07-21,874000,0,,
164,1035,Car Loan,2102000,10.95,72,39955.82,2026-06-25,2032-06-25,Approved,13,2026-05-30,2026-06-25,2796907.40,2,2026-09-25,
455,313,Personal Loan,627000,10.71,48,16116.98,2025-10-08,2029-10-08,Approved,14,2025-09-29,2025-10-08,612445.24,10,2026-09-08,
730,767,Gold Loan,910000,10.35,60,19491.9,2026-04-18,2031-04-18,Active,36,2026-04-07,2026-04-18,1091546.40,4,2026-09-18,
15,1428,Gold Loan,158000,10.15,36,5109.35,2025-09-27,2028-09-27,Active,64,2025-09-18,2025-09-27,127733.75,11,2026-09-27,
990,638,Personal Loan,595000,13.96,36,20324.13,2024-02-23,2027-02-23,Active,25,2024-02-16,2024-02-23,121944.78,30,2026-09-23,
412,680,Business Loan,1994000,9.42,24,91480.11,2022-11-04,2024-11-04,Active,49,2022-10-30,2022-11-04,0.00,24,2024-12-04,
625,709,Car Loan,464000,9.79,60,9810.75,2023-07-04,2028-07-04,Active,37,2023-06-24,2023-07-04,225647.25,37,2026-09-04,
101,375,Home Loan,5820000,8.93,204,55552.13,2021-10-27,2038-10-27,Active,92,2021-10-04,2021-10-27,8110610.98,58,2026-09-27,
949,1078,Education Loan,1572000,8.04,144,17050.65,2025-04-11,2037-04-11,Closed,21,2025-03-15,2025-04-11,0.00,144,,
228,301,Car Loan,2469000,8.2,60,50299.08,2023-05-10,2028-05-10,Active,6,2023-05-04,2023-05-10,1056280.68,39,2026-09-10,
629,1300,Gold Loan,902000,10.05,12,79321.11,2023-08-10,2024-08-10,Closed,36,2023-07-20,2023-08-10,0.00,12,,
236,678,Education Loan,263000,8.22,72,4639.55,2025-02-13,2031-02-13,Closed,93,2025-01-27,2025-02-13,0.00,72,,
529,1397,Home Loan,2211000,8.53,156,23500.23,2022-11-12,2035-11-12,Active,9,2022-10-19,2022-11-12,2608525.53,45,2026-09-12,
767,3,Business Loan,4224000,11.8,48,110819.78,2021-09-05,2025-09-05,Active,63,2021-08-12,2021-09-05,0.00,48,2025-10-05,
955,997,Car Loan,1083000,8.59,72,19302.01,2023-06-02,2029-06-02,Active,34,2023-05-20,2023-06-02,656268.34,38,2026-09-02,
283,1120,Car Loan,2481000,7.69,48,60208.09,2024-04-07,2028-04-07,Active,95,2024-04-06,2024-04-07,1204161.80,28,2026-09-07,
972,291,Personal Loan,370000,11.1,72,7061.57,2024-02-01,2030-02-01,Active,73,2024-01-28,2024-02-01,296585.94,30,2026-09-01,
201,1113,Personal Loan,1015000,10.6,48,26036.48,2022-01-13,2026-01-13,Pending,,,2022-01-13,1015000,0,,
413,112,Personal Loan,581000,15.22,48,16234.53,2021-12-06,2025-12-06,Active,72,2021-12-03,2021-12-06,0.00,48,2026-01-06,
259,917,Home Loan,7069000,9.25,216,67305.3,2022-08-13,2040-08-13,Active,57,2022-07-20,2022-08-13,11307290.40,48,2026-09-13,
16,629,Gold Loan,974000,10.91,60,21133.43,2025-05-02,2030-05-02,Active,93,2025-04-26,2025-05-02,951004.35,15,2026-09-02,
161,991,Personal Loan,307000,15.62,36,10735.7,2024-11-14,2027-11-14,Active,45,2024-10-16,2024-11-14,161035.50,21,2026-09-14,
595,657,Car Loan,1839000,8.32,72,32531.73,2024-02-03,2030-02-03,Active,3,2024-01-26,2024-02-03,1366332.66,30,2026-09-03,
419,786,Home Loan,5815000,8.32,180,56650.72,2023-02-02,2038-02-02,Closed,57,2023-01-23,2023-02-02,0.00,180,,
220,887,Education Loan,356000,10.22,144,4299.85,2025-06-16,2037-06-16,Approved,48,2025-06-08,2025-06-16,558980.50,14,2026-09-16,
848,1166,Personal Loan,1224000,14.52,60,28811.39,2026-05-23,2031-05-23,Active,96,2026-05-13,2026-05-23,1642249.23,3,2026-09-23,
691,1073,Education Loan,811000,9.14,96,11940.3,2024-01-29,2032-01-29,Active,21,2024-01-21,2024-01-29,776119.50,31,2026-09-29,
541,1457,Education Loan,565000,9.87,72,10430.1,2023-12-11,2029-12-11,Closed,50,2023-12-04,2023-12-11,0.00,72,,
809,635,Education Loan,1268000,6.77,84,18995.27,2026-07-18,2033-07-18,Defaulted,59,2026-06-30,2026-07-18,1576607.41,1,2026-09-18,
165,350,Personal Loan,420000,15.58,84,8241.91,2025-08-01,2032-08-01,Pending,,,2025-08-01,420000,0,,
370,726,Education Loan,895000,7.73,120,10731.55,2026-02-22,2036-02-22,Active,67,2026-02-21,2026-02-22,1223396.70,6,2026-09-22,
654,159,Personal Loan,1450000,11.47,60,31867.45,2022-05-19,2027-05-19,Closed,87,2022-05-09,2022-05-19,0.00,60,,
478,1207,Gold Loan,821000,11.23,36,26968.0,2024-01-10,2027-01-10,Defaulted,25,2023-12-20,2024-01-10,134840.00,31,2026-09-10,
427,474,Personal Loan,903000,12.51,48,24006.2,2025-04-14,2029-04-14,Closed,44,2025-04-05,2025-04-14,0.00,48,,
622,542,Business Loan,1814000,15.82,84,35844.06,2024-01-11,2031-01-11,Active,60,2024-01-06,2024-01-11,1899735.18,31,2026-09-11,
687,931,Gold Loan,367000,9.92,24,16921.64,2025-09-03,2027-09-03,Active,88,2025-08-19,2025-09-03,219981.32,11,2026-09-03,
820,292,Car Loan,2372000,11.27,84,40951.94,2025-11-30,2032-11-30,Approved,37,2025-11-04,2025-11-30,3071395.50,9,2026-09-30,
880,1208,Personal Loan,1361000,14.45,36,46813.77,2025-11-17,2028-11-17,Rejected,,,2025-11-17,0.00,0,,Low credit score
558,137,Home Loan,1939000,7.56,192,17437.32,2024-12-16,2040-12-16,Active,3,2024-11-24,2024-12-16,2999219.04,20,2026-09-16,
199,520,Business Loan,4889000,15.54,72,104817.07,2022-04-17,2028-04-17,Closed,11,2022-03-26,2022-04-17,0.00,72,,
47,173,Car Loan,2036000,8.19,48,49886.49,2023-10-13,2027-10-13,Active,20,2023-10-09,2023-10-13,698410.86,34,2026-09-13,
724,415,Education Loan,1167000,7.3,168,11109.77,2022-09-21,2036-09-21,Active,88,2022-08-23,2022-09-21,1344282.17,47,2026-09-21,
787,138,Personal Loan,341000,11.4,60,7482.37,2025-09-01,2030-09-01,Active,15,2025-08-28,2025-09-01,366636.13,11,2026-09-01,
906,411,Education Loan,248000,9.79,156,2816.05,2025-08-14,2038-08-14,Active,31,2025-08-07,2025-08-14,405511.20,12,2026-09-14,
153,805,Education Loan,860000,6.94,108,10729.28,2022-12-02,2031-12-02,Pending,,,2022-12-02,860000,0,,
252,127,Education Loan,305000,9.26,96,4509.56,2022-01-19,2030-01-19,Active,30,2021-12-30,2022-01-19,184891.96,55,2026-09-19,
89,148,Education Loan,955000,8.97,60,19810.33,2022-03-31,2027-03-31,Defaulted,87,2022-03-29,2022-03-31,138672.31,53,2026-09-30,
632,38,Home Loan,6793000,8.8,180,68093.27,2025-02-15,2040-02-15,Active,22,2025-02-01,2025-02-15,11031109.74,18,2026-09-15,
503,1188,Personal Loan,708000,12.77,36,23776.96,2023-03-26,2026-03-26,Pending,,,2023-03-26,708000,0,,
255,182,Business Loan,515000,9.69,36,16542.75,2024-07-26,2027-07-26,Closed,56,2024-07-19,2024-07-26,0.00,36,,
220,887,Personal Loan,653000,13.84,60,15140.06,2021-11-23,2026-11-23,Approved,51,2021-10-31,2021-11-23,45420.18,57,2026-09-23,
810,807,Education Loan,1448000,9.1,96,21288.69,2022-04-28,2030-04-28,Active,68,2022-04-14,2022-04-28,936702.36,52,2026-09-28,
488,152,Car Loan,798000,7.53,60,16001.66,2024-12-21,2029-12-21,Active,31,2024-12-10,2024-12-21,640066.40,20,2026-09-21,
438,1258,Car Loan,1754000,11.49,84,30486.55,2025-06-09,2032-06-09,Defaulted,4,2025-05-10,2025-06-09,2134058.50,14,2026-09-09,
230,653,Home Loan,7942000,7.39,132,88073.93,2026-05-17,2037-05-17,Active,32,2026-04-20,2026-05-17,11361536.97,3,2026-09-17,
203,308,Home Loan,1261000,7.93,240,10492.64,2024-02-02,2044-02-02,Active,80,2024-01-21,2024-02-02,2203454.40,30,2026-09-02,
588,536,Home Loan,1063000,7.27,216,8837.27,2025-05-03,2043-05-03,Pending,,,2025-05-03,1063000,0,,
835,34,Business Loan,4298000,12.8,108,67215.77,2023-11-25,2032-11-25,Pending,,,2023-11-25,4298000,0,,
422,495,Education Loan,1386000,9.03,168,14562.59,2022-04-26,2036-04-26,Pending,,,2022-04-26,1386000,0,,
296,727,Car Loan,1538000,8.7,84,24511.48,2024-09-27,2031-09-27,Defaulted,7,2024-09-06,2024-09-27,1495200.28,23,2026-09-27,
53,285,Business Loan,1393000,9.56,60,29296.45,2025-12-15,2030-12-15,Active,33,2025-11-29,2025-12-15,1523415.40,8,2026-09-15,
889,30,Home Loan,5376000,9.0,216,50343.27,2025-12-09,2043-12-09,Active,29,2025-11-23,2025-12-09,10471400.16,8,2026-09-09,
557,1250,Personal Loan,1110000,16.37,84,22281.44,2024-01-31,2031-01-31,Rejected,,,2024-01-31,0.00,0,,Unstable employment history
239,68,Car Loan,1819000,9.76,72,33478.77,2023-10-14,2029-10-14,Active,84,2023-09-24,2023-10-14,1272193.26,34,2026-09-14,
749,1410,Car Loan,363000,8.23,48,8901.13,2026-06-27,2030-06-27,Approved,30,2026-06-25,2026-06-27,409451.98,2,2026-09-27,
556,1095,Gold Loan,325000,8.63,36,10279.04,2025-09-18,2028-09-18,Active,46,2025-09-13,2025-09-18,256976.00,11,2026-09-18,
428,507,Gold Loan,743000,9.0,48,18489.59,2026-02-27,2030-02-27,Closed,5,2026-02-04,2026-02-27,0.00,48,,
407,1302,Car Loan,671000,9.09,48,16726.55,2023-10-12,2027-10-12,Closed,7,2023-10-01,2023-10-12,0.00,48,,
568,1306,Personal Loan,885000,12.78,72,17662.99,2021-11-16,2027-11-16,Approved,46,2021-11-01,2021-11-16,264944.85,57,2026-09-16,
91,826,Business Loan,1139000,10.28,60,24357.6,2025-07-22,2030-07-22,Active,34,2025-07-10,2025-07-22,1144807.20,13,2026-09-22,
236,678,Business Loan,1118000,13.15,84,20429.9,2023-02-13,2030-02-13,Active,86,2023-01-26,2023-02-13,858055.80,42,2026-09-13,
44,618,Education Loan,1449000,6.97,84,21848.05,2022-09-09,2029-09-09,Approved,20,2022-08-27,2022-09-09,808377.85,47,2026-09-09,
635,526,Education Loan,803000,6.52,180,7003.82,2023-03-08,2038-03-08,Rejected,,,2023-03-08,0.00,0,,High existing liabilities
690,703,Home Loan,6503000,8.74,156,69894.94,2025-04-22,2038-04-22,Approved,68,2025-03-30,2025-04-22,9785291.60,16,2026-09-22,
819,859,Personal Loan,104000,12.69,84,1874.48,2022-10-17,2029-10-17,Active,18,2022-09-18,2022-10-17,71230.24,46,2026-09-17,
384,192,Car Loan,893000,10.3,60,19105.7,2025-05-05,2030-05-05,Active,37,2025-04-30,2025-05-05,859756.50,15,2026-09-05,
974,866,Gold Loan,145000,8.59,12,12652.91,2025-08-31,2026-08-31,Active,79,2025-08-20,2025-08-31,0.00,12,2026-09-30,
841,742,Home Loan,5660000,8.0,156,58471.98,2024-01-09,2037-01-09,Active,46,2023-12-14,2024-01-09,7308997.50,31,2026-09-09,
662,356,Gold Loan,141000,13.34,36,4773.97,2022-11-30,2025-11-30,Active,54,2022-11-12,2022-11-30,0.00,36,2025-12-30,
798,733,Gold Loan,898000,12.15,60,20043.65,2024-12-31,2029-12-31,Active,92,2024-12-12,2024-12-31,801746.00,20,2026-09-30,
722,1100,Education Loan,1524000,8.15,180,14696.41,2023-12-27,2038-12-27,Active,15,2023-12-22,2023-12-27,2175068.68,32,2026-09-27,
120,1003,Home Loan,2499000,7.91,168,24645.52,2023-11-03,2037-11-03,Pending,,,2023-11-03,2499000,0,,
314,7,Home Loan,4726000,8.86,132,56161.99,2023-07-04,2034-07-04,Closed,4,2023-07-02,2023-07-04,0.00,132,,
870,919,Home Loan,2043000,7.99,144,22103.31,2021-11-23,2033-11-23,Active,30,2021-10-31,2021-11-23,1922987.97,57,2026-09-23,
157,1247,Car Loan,969000,9.0,48,24113.61,2023-12-26,2027-12-26,Closed,22,2023-12-16,2023-12-26,0.00,48,,
125,627,Car Loan,2128000,10.21,48,54186.44,2026-06-04,2030-06-04,Pending,,,2026-06-04,2128000,0,,
931,1292,Car Loan,725000,8.49,84,11477.81,2026-02-21,2033-02-21,Approved,76,2026-01-25,2026-02-21,895269.18,6,2026-09-21,
456,393,Gold Loan,345000,8.71,60,7113.17,2022-11-03,2027-11-03,Closed,38,2022-10-27,2022-11-03,0.00,60,,
905,6,Car Loan,1273000,9.44,60,26698.06,2023-10-29,2028-10-29,Active,25,2023-09-29,2023-10-29,694149.56,34,2026-09-29,
223,1252,Car Loan,1368000,11.1,48,35423.15,2021-08-19,2025-08-19,Pending,,,2021-08-19,1368000,0,,
848,1166,Gold Loan,486000,12.9,48,13014.05,2026-06-08,2030-06-08,Active,13,2026-05-12,2026-06-08,598646.30,2,2026-09-08,
497,80,Car Loan,1540000,9.78,60,32553.99,2024-01-11,2029-01-11,Active,9,2024-01-09,2024-01-11,944065.71,31,2026-09-11,
298,446,Car Loan,1348000,9.35,60,28211.8,2024-06-25,2029-06-25,Closed,21,2024-06-19,2024-06-25,0.00,60,,
906,655,Personal Loan,366000,15.7,24,17868.08,2022-07-29,2024-07-29,Closed,64,2022-07-03,2022-07-29,0.00,24,,
525,1291,Gold Loan,209000,12.69,36,7010.87,2024-06-20,2027-06-20,Approved,91,2024-06-01,2024-06-20,70108.70,26,2026-09-20,
139,130,Personal Loan,398000,17.54,84,8258.13,2024-11-15,2031-11-15,Closed,78,2024-11-03,2024-11-15,0.00,84,,
141,1175,Home Loan,3979000,9.43,168,42743.34,2022-09-10,2036-09-10,Active,61,2022-09-08,2022-09-10,5171944.14,47,2026-09-10,
637,1019,Gold Loan,255000,9.45,36,8162.44,2023-11-24,2026-11-24,Active,70,2023-10-25,2023-11-24,24487.32,33,2026-09-24,
908,35,Personal Loan,458000,17.98,60,11625.21,2024-02-23,2029-02-23,Defaulted,22,2024-01-25,2024-02-23,348756.30,30,2026-09-23,
295,623,Home Loan,5183000,8.97,180,52476.98,2025-01-05,2040-01-05,Closed,46,2024-12-14,2025-01-05,0.00,180,,
199,520,Business Loan,2307000,14.17,96,40299.57,2022-03-15,2030-03-15,Rejected,,,2022-03-15,0.00,0,,Low credit score
204,1307,Gold Loan,768000,11.19,12,67945.2,2021-10-14,2022-10-14,Closed,59,2021-10-09,2021-10-14,0.00,12,,
201,1113,Gold Loan,197000,12.07,48,5194.54,2023-11-02,2027-11-02,Rejected,,,2023-11-02,0.00,0,,Eligibility criteria not met
102,1067,Car Loan,1720000,10.71,48,44212.46,2023-02-09,2027-02-09,Closed,66,2023-02-04,2023-02-09,0.00,48,,
936,1290,Personal Loan,1487000,13.9,48,40559.92,2024-09-14,2028-09-14,Closed,62,2024-08-22,2024-09-14,0.00,48,,
147,835,Personal Loan,532000,16.52,24,26180.75,2023-11-23,2025-11-23,Active,13,2023-11-19,2023-11-23,0.00,24,2025-12-23,
421,428,Car Loan,917000,10.98,36,30012.72,2025-03-19,2028-03-19,Active,13,2025-03-18,2025-03-19,570241.68,17,2026-09-19,
758,104,Car Loan,904000,10.36,72,16911.94,2026-05-05,2032-05-05,Defaulted,30,2026-04-24,2026-05-05,1166923.86,3,2026-09-05,
594,163,Home Loan,5243000,7.37,180,48216.74,2026-04-24,2041-04-24,Active,29,2026-04-01,2026-04-24,8486146.24,4,2026-09-24,
164,1035,Gold Loan,830000,8.84,60,17165.05,2026-01-25,2031-01-25,Active,66,2026-01-10,2026-01-25,909747.65,7,2026-09-25,
335,398,Gold Loan,300000,11.85,36,9942.81,2026-07-17,2029-07-17,Active,73,2026-07-03,2026-07-17,347998.35,1,2026-09-17,
27,304,Gold Loan,954000,12.98,12,85199.73,2025-01-21,2026-01-21,Approved,6,2025-01-20,2025-01-21,0.00,12,2026-02-21,
729,670,Home Loan,3490000,7.53,228,28823.53,2023-01-05,2042-01-05,Active,17,2022-12-08,2023-01-05,5332353.05,43,2026-09-05,
366,272,Gold Loan,445000,13.88,12,39930.15,2025-01-29,2026-01-29,Active,73,2025-01-27,2025-01-29,0.00,12,2026-02-28,
147,835,Home Loan,3353000,8.58,144,37369.41,2026-05-18,2038-05-18,Closed,94,2026-05-10,2026-05-18,0.00,144,,
170,250,Car Loan,1530000,9.08,48,38132.26,2023-11-05,2027-11-05,Active,60,2023-10-13,2023-11-05,571983.90,33,2026-09-05,
648,1027,Education Loan,1562000,9.23,108,21344.91,2022-06-18,2031-06-18,Active,35,2022-05-27,2022-06-18,1238004.78,50,2026-09-18,
790,410,Car Loan,1160000,8.44,60,23765.65,2024-05-19,2029-05-19,Rejected,,,2024-05-19,0.00,0,,Insufficient income
99,437,Business Loan,811000,14.34,24,39068.84,2025-09-19,2027-09-19,Active,15,2025-09-03,2025-09-19,507894.92,11,2026-09-19,
893,968,Personal Loan,695000,16.89,24,34325.65,2025-07-03,2027-07-03,Active,35,2025-06-27,2025-07-03,377582.15,13,2026-09-03,
642,465,Gold Loan,71000,13.17,60,1621.65,2022-08-23,2027-08-23,Closed,16,2022-08-13,2022-08-23,0.00,60,,
502,146,Car Loan,891000,10.98,72,16950.24,2024-08-24,2030-08-24,Active,96,2024-08-03,2024-08-24,813611.52,24,2026-09-24,
659,1264,Personal Loan,864000,10.48,48,22112.98,2024-10-03,2028-10-03,Active,83,2024-09-04,2024-10-03,574937.48,22,2026-09-03,
609,690,Business Loan,2056000,12.17,60,45911.4,2023-05-02,2028-05-02,Closed,15,2023-04-28,2023-05-02,0.00,60,,
823,1058,Car Loan,1111000,8.09,36,34860.85,2024-07-09,2027-07-09,Active,87,2024-06-12,2024-07-09,383469.35,25,2026-09-09,
912,633,Home Loan,2215000,7.7,180,20785.87,2026-05-17,2041-05-17,Active,98,2026-05-06,2026-05-17,3679098.99,3,2026-09-17,
794,1426,Education Loan,1816000,9.37,156,20176.18,2022-04-29,2035-04-29,Closed,31,2022-04-02,2022-04-29,0.00,156,,
451,1096,Home Loan,3388000,7.64,132,38021.94,2022-10-08,2033-10-08,Rejected,,,2022-10-08,0.00,0,,Incomplete documentation
141,1175,Education Loan,783000,9.85,156,8918.57,2025-07-12,2038-07-12,Pending,,,2025-07-12,783000,0,,
578,373,Education Loan,1792000,6.95,60,35441.49,2025-04-17,2030-04-17,Closed,66,2025-03-30,2025-04-17,0.00,60,,
548,978,Personal Loan,53000,17.76,48,1550.24,2022-01-07,2026-01-07,Active,34,2022-01-02,2022-01-07,0.00,48,2026-02-07,
168,75,Car Loan,855000,10.66,84,14487.28,2024-02-13,2031-02-13,Active,44,2024-02-11,2024-02-13,782313.12,30,2026-09-13,
610,338,Education Loan,1301000,6.88,96,17659.87,2024-01-18,2032-01-18,Closed,53,2023-12-25,2024-01-18,0.00,96,,
758,260,Car Loan,1483000,10.35,48,37862.47,2022-10-16,2026-10-16,Closed,24,2022-10-10,2022-10-16,0.00,48,,
42,799,Business Loan,4105000,14.36,84,77746.42,2024-11-09,2031-11-09,Pending,,,2024-11-09,4105000,0,,
485,1436,Education Loan,1024000,9.05,108,13895.09,2022-07-18,2031-07-18,Approved,85,2022-07-13,2022-07-18,819810.31,49,2026-09-18,
18,1186,Car Loan,1300000,9.65,36,41734.05,2023-11-02,2026-11-02,Pending,,,2023-11-02,1300000,0,,
375,1329,Business Loan,812000,15.86,108,14161.7,2023-04-29,2032-04-29,Active,38,2023-04-28,2023-04-29,962995.60,40,2026-09-29,
507,1040,Education Loan,1671000,8.99,168,17517.98,2024-01-11,2038-01-11,Defaulted,81,2023-12-21,2024-01-11,2399963.26,31,2026-09-11,
621,208,Personal Loan,1426000,13.44,84,26284.07,2022-10-26,2029-10-26,Active,46,2022-10-22,2022-10-26,998794.66,46,2026-09-26,
808,854,Home Loan,1972000,7.99,192,18227.95,2024-04-27,2040-04-27,Active,51,2024-04-03,2024-04-27,2989383.80,28,2026-09-27,
680,544,Gold Loan,639000,11.08,12,56499.73,2025-03-07,2026-03-07,Active,43,2025-03-05,2025-03-07,0.00,12,2026-04-07,
64,556,Education Loan,387000,8.71,168,3994.06,2025-04-09,2039-04-09,Closed,91,2025-03-19,2025-04-09,0.00,168,,
928,779,Car Loan,538000,8.47,60,11030.12,2022-07-18,2027-07-18,Closed,73,2022-06-21,2022-07-18,0.00,60,,
653,675,Car Loan,1389000,9.55,36,44526.24,2024-12-21,2027-12-21,Active,45,2024-12-08,2024-12-21,712419.84,20,2026-09-21,
346,1483,Business Loan,4232000,9.49,48,106300.91,2024-03-10,2028-03-10,Active,57,2024-02-16,2024-03-10,2019717.29,29,2026-09-10,
939,140,Personal Loan,472000,16.37,36,16680.47,2025-04-23,2028-04-23,Approved,17,2025-04-10,2025-04-23,333609.40,16,2026-09-23,
90,926,Education Loan,1973000,7.72,180,18537.48,2024-06-28,2039-06-28,Approved,52,2024-06-08,2024-06-28,2854771.92,26,2026-09-28,
418,1273,Gold Loan,565000,12.19,24,26646.67,2022-11-17,2024-11-17,Defaulted,8,2022-11-12,2022-11-17,79940.01,21,2024-09-17,
853,1404,Car Loan,1523000,11.32,36,50092.18,2026-03-02,2029-03-02,Defaulted,5,2026-02-04,2026-03-02,1552857.58,5,2026-09-02,
287,716,Education Loan,1418000,8.76,144,15946.21,2024-01-29,2036-01-29,Defaulted,31,2024-01-25,2024-01-29,1801921.73,31,2026-09-29,
66,170,Education Loan,650000,7.01,156,6361.0,2026-03-14,2039-03-14,Closed,9,2026-03-08,2026-03-14,0.00,156,,
591,189,Business Loan,1040000,10.91,108,15159.2,2024-04-18,2033-04-18,Active,20,2024-04-12,2024-04-18,1212736.00,28,2026-09-18,
993,52,Business Loan,4373000,9.84,60,92569.43,2026-01-16,2031-01-16,Active,99,2025-12-19,2026-01-16,4906179.79,7,2026-09-16,
687,893,Home Loan,2649000,8.12,156,27543.84,2025-05-26,2038-05-26,Active,3,2025-05-06,2025-05-26,3883681.44,15,2026-09-26,
6,1117,Personal Loan,919000,14.35,12,82665.78,2026-05-08,2027-05-08,Defaulted,72,2026-05-04,2026-05-08,743992.02,3,2026-09-08,
245,326,Education Loan,487000,8.3,60,9944.67,2026-05-06,2031-05-06,Active,57,2026-04-14,2026-05-06,566846.19,3,2026-09-06,
160,196,Home Loan,6755000,7.92,144,72823.69,2025-11-04,2037-11-04,Rejected,,,2025-11-04,0.00,0,,Unstable employment history
284,1059,Personal Loan,1026000,15.07,84,19838.79,2022-01-01,2029-01-01,Active,74,2021-12-26,2022-01-01,575324.91,55,2026-09-01,
91,826,Business Loan,4903000,11.73,108,73703.76,2025-08-30,2034-08-30,Approved,14,2025-08-05,2025-08-30,7075560.96,12,2026-09-30,
882,357,Gold Loan,767000,10.74,12,67695.75,2025-08-21,2026-08-21,Closed,22,2025-08-10,2025-08-21,0.00,12,,
847,1378,Home Loan,5212000,7.67,192,47203.39,2025-09-06,2041-09-06,Active,74,2025-08-15,2025-09-06,8543813.59,11,2026-09-06,
838,770,Home Loan,1760000,7.13,144,18221.7,2022-10-05,2034-10-05,Active,60,2022-09-27,2022-10-05,1785726.60,46,2026-09-05,
276,757,Home Loan,7011000,7.15,192,61398.35,2025-10-16,2041-10-16,Active,29,2025-09-18,2025-10-16,11174499.70,10,2026-09-16,
356,731,Education Loan,1448000,9.47,120,18712.99,2024-09-25,2034-09-25,Active,27,2024-09-10,2024-09-25,1815160.03,23,2026-09-25,
164,1156,Business Loan,3858000,10.84,96,60270.67,2024-12-19,2032-12-19,Closed,62,2024-12-10,2024-12-19,0.00,96,,
454,514,Personal Loan,304000,11.0,12,26868.02,2026-04-14,2027-04-14,Active,37,2026-03-22,2026-04-14,214944.16,4,2026-09-14,
450,861,Personal Loan,242000,15.66,24,11809.8,2026-02-15,2028-02-15,Rejected,,,2026-02-15,0.00,0,,High existing liabilities
685,56,Education Loan,1345000,9.14,156,14764.48,2024-02-08,2037-02-08,Active,38,2024-02-05,2024-02-08,1860324.48,30,2026-09-08,
726,803,Car Loan,1475000,8.04,84,23019.07,2021-10-16,2028-10-16,Closed,39,2021-09-25,2021-10-16,0.00,84,,
580,233,Home Loan,2879000,7.84,120,34687.29,2026-03-27,2036-03-27,Active,15,2026-02-25,2026-03-27,3989038.35,5,2026-09-27,
620,819,Gold Loan,678000,10.85,48,17473.92,2024-01-21,2028-01-21,Pending,,,2024-01-21,678000,0,,
357,195,Gold Loan,908000,10.96,36,29709.56,2024-06-17,2027-06-17,Closed,19,2024-06-07,2024-06-17,0.00,36,,
882,447,Home Loan,2586000,9.39,228,24354.19,2024-10-11,2043-10-11,Active,15,2024-09-25,2024-10-11,5016963.14,22,2026-09-11,
931,1292,Education Loan,617000,9.47,156,6890.83,2021-10-10,2034-10-10,Active,87,2021-09-11,2021-10-10,675301.34,58,2026-09-10,
